RowNumber,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Surname,Geography,Gender,HasCrCard,IsActiveMember,y
9253,451,31,7,140931.82,1,20388.77,Maher,France,Female,0,1,1
75,519,36,9,0.0,2,145562.4,Wallace,France,Male,0,1,1
8634,767,35,2,0.0,2,144251.38,Bitter,France,Female,0,0,1
9230,847,35,5,111743.43,1,183584.14,Beam,Germany,Female,1,1,1
2052,712,37,1,106881.5,2,169386.81,Johnstone,France,Female,0,0,1
2542,611,61,3,131583.59,4,66238.23,Smith,France,Female,0,1,0
1302,643,34,3,83132.09,1,21360.88,Ewen,Spain,Male,1,1,1
5878,474,26,6,0.0,2,152491.22,Frolova,France,Male,0,0,1
7369,850,36,3,169025.83,1,174235.06,Lei,Germany,Female,1,0,1
1305,718,31,0,118100.59,2,103165.15,Tsao,France,Female,1,0,1
8429,548,36,2,108913.84,2,140460.01,Obialo,Germany,Female,1,1,1
9095,595,32,0,92466.21,1,4721.3,Trevisano,Germany,Female,1,0,1
2600,550,62,7,80927.56,1,64490.67,Hsiung,Spain,Male,0,1,1
2574,689,40,2,0.0,2,164768.82,Macleod,Spain,Male,1,1,1
3187,637,36,10,145750.45,2,96660.76,Wilhelm,Germany,Female,1,1,1
2769,669,26,4,0.0,2,197594.34,Anderson,France,Male,1,1,1
4832,660,35,7,0.0,2,13218.6,Briggs,France,Male,1,0,1
4224,726,51,8,107494.86,2,140937.91,Ferri,Germany,Female,1,0,0
9650,715,38,0,0.0,2,332.81,Tseng,France,Female,1,1,1
2107,637,55,1,123378.2,1,81431.99,Ibezimako,Germany,Female,1,0,0
2680,520,35,4,115680.81,1,90280.7,Panicucci,Spain,Female,1,1,1
1388,725,66,4,86459.8,1,141476.56,Byrne,France,Male,1,1,1
8932,678,55,5,0.0,1,196794.11,Yefimova,France,Female,0,1,0
9660,821,42,3,87807.29,2,64613.81,Trentino,Germany,Male,1,1,1
7084,665,32,10,0.0,1,22487.45,Yang,Spain,Female,1,1,1
1280,521,39,6,0.0,2,27375.15,Grant,France,Female,0,1,1
805,850,39,4,127771.35,2,151738.54,Cameron,France,Male,0,1,1
1556,658,40,7,140596.95,1,135459.02,Gallo,France,Female,0,1,0
9487,753,32,6,177729.13,1,161642.08,Seccombe,France,Male,1,1,1
4567,652,40,4,79927.36,2,33524.6,Tsai,France,Female,1,1,1
9670,674,37,3,0.0,1,158049.9,Tu,France,Male,1,0,1
4842,587,44,5,125584.17,2,41852.24,Thompson,Germany,Female,1,1,0
3595,652,37,9,145219.3,1,159132.83,Chiedozie,Germany,Female,1,0,1
6036,617,34,1,61687.33,2,105965.25,Frolov,France,Male,1,0,1
6853,600,37,4,0.0,3,7312.25,Alexander,France,Female,1,0,0
8706,742,35,2,79126.17,1,126997.53,Docherty,France,Female,1,1,1
4178,709,32,7,0.0,2,199418.02,Sochima,France,Female,1,1,1
1309,710,33,10,118327.17,2,192928.82,Bennett,France,Male,1,1,1
3453,757,57,3,89079.41,1,53179.21,Yefimova,France,Male,1,1,0
3696,571,40,10,112896.86,1,121402.53,Savage,France,Male,1,1,1
4243,526,50,5,124233.24,1,159456.87,Castles,Germany,Male,0,1,0
2199,473,48,8,0.0,2,71139.8,Chia,Spain,Male,1,0,1
4426,717,28,1,90537.16,1,74800.99,Nnaife,France,Female,0,1,1
6151,632,41,8,127205.32,4,93874.87,Maclean,Germany,Male,1,0,0
944,675,29,8,121326.42,1,133457.52,Schofield,Germany,Female,1,0,1
823,642,34,8,0.0,1,72085.1,Zhirov,Spain,Male,1,0,1
5006,733,48,5,0.0,1,117830.57,Tsao,France,Male,0,1,1
6613,502,64,3,139663.37,1,100995.11,Fleming,France,Female,0,1,1
8357,731,26,3,0.0,2,37697.29,Heath,Spain,Female,1,0,1
5620,785,41,7,0.0,2,199108.88,Kao,Spain,Male,1,1,1
4548,850,37,9,122506.38,1,199693.84,Grant,Germany,Male,0,1,0
2539,723,38,6,0.0,2,94415.6,Lucas,Spain,Male,1,1,1
5208,777,37,10,121532.17,2,73464.88,Bowhay,Germany,Female,1,1,1
9515,845,28,9,0.0,2,56185.98,Riley,France,Female,1,1,1
9010,751,54,9,156367.6,2,116179.92,Suttor,Germany,Male,0,1,1
3055,540,67,1,88382.01,1,59457.0,Leibius,Spain,Male,0,1,1
3676,727,32,1,59271.82,1,46019.43,Corbett,France,Male,1,1,1
7777,736,63,10,0.0,2,502.7,Jamieson,France,Female,0,1,1
7219,757,36,7,144852.06,1,130861.95,Sun,France,Male,0,0,1
6723,662,29,5,147092.65,1,10928.3,Clendinnen,France,Male,1,0,1
3301,677,28,0,143988.0,2,8755.69,Heard,Germany,Male,1,0,0
3311,506,50,3,0.0,2,12016.79,Saunders,Spain,Male,1,0,1
7222,625,41,6,97663.16,2,57128.78,Palermo,France,Male,1,0,1
8520,631,29,7,0.0,2,125877.22,Payne,France,Male,0,1,1
5955,850,33,0,124781.67,1,33700.52,Gordon,France,Male,0,1,1
833,732,29,1,154333.82,1,138527.56,Cameron,Germany,Female,1,1,1
3463,428,62,1,107735.93,1,58381.77,Ugochukwu,France,Female,0,1,1
7644,722,32,4,0.0,2,113666.48,Rees,Spain,Female,1,1,1
55,601,42,1,98495.72,1,40014.76,Yoo,Germany,Male,1,0,0
3452,607,21,0,0.0,2,116106.52,Fiorentini,France,Female,1,0,1
6306,726,33,7,99046.31,2,56053.06,Swanton,Germany,Female,1,1,1
1482,592,38,8,0.0,2,180426.2,McGuigan,Spain,Male,1,0,1
4874,581,37,7,0.0,2,74320.75,Sinclair,France,Male,1,1,1
8039,613,50,5,101242.98,2,12493.61,Giordano,Germany,Female,1,0,1
3336,581,31,6,0.0,2,188377.21,T'ang,Spain,Female,1,0,1
6017,850,38,7,101985.81,2,43801.27,Slater,Germany,Male,0,0,1
4927,674,36,6,100762.64,1,182156.86,Sung,Germany,Female,1,0,1
5798,699,37,10,0.0,2,83263.04,Hunter,France,Male,0,0,1
9832,705,48,1,156848.13,2,99475.95,Higgins,Germany,Female,1,1,0
5084,653,38,9,149571.94,1,118383.18,Chimaobim,Spain,Female,1,0,1
6646,850,37,4,126872.6,1,197266.58,Moss,France,Male,1,0,1
5491,655,78,2,0.0,2,188435.38,Green,Spain,Female,0,1,1
769,684,41,2,119782.72,2,120284.67,Kerr,Spain,Male,0,0,1
2066,626,33,8,0.0,2,138504.28,DeRose,France,Male,1,0,1
9501,739,27,8,98926.4,1,106969.98,Obidimkpa,Spain,Female,1,1,1
7312,707,37,1,0.0,2,6035.51,Ikenna,France,Male,0,1,1
8478,556,42,0,115915.53,2,125435.47,Henderson,Germany,Male,0,1,0
4525,676,38,8,0.0,2,133692.88,Stevens,France,Male,1,1,1
2718,775,70,6,119684.88,2,74532.02,Yuriev,Germany,Male,1,1,1
2080,562,45,6,136855.24,1,46864.0,Jamieson,France,Male,1,0,1
8915,429,39,6,48023.83,1,74870.99,Wunder,France,Female,1,0,1
952,789,33,8,151607.56,1,4389.4,Ch'en,Germany,Male,1,0,1
8059,484,50,2,90408.16,2,48170.57,Marshall,France,Female,0,0,1
2483,567,40,4,118628.8,1,91973.63,Somadina,Spain,Male,0,0,1
1760,584,35,9,0.0,2,192381.21,Olague,France,Male,1,0,1
4423,648,28,8,90371.09,1,146851.73,King,Germany,Female,1,1,1
6705,436,45,3,104339.11,2,183540.22,Fan,Germany,Male,1,1,0
5183,670,31,2,57530.06,1,181893.31,Ogochukwu,France,Female,1,1,0
8534,706,34,8,0.0,2,37479.97,K?,France,Male,1,1,1
3702,603,46,2,0.0,2,59563.49,Manfrin,France,Male,1,1,1
4244,768,26,5,51116.26,1,70454.79,Stephenson,France,Female,1,1,0
689,625,51,7,136294.97,1,38867.46,Mitchel,France,Female,1,0,0
3433,790,26,5,0.0,1,20510.79,Izmailov,France,Male,1,0,1
4945,630,53,5,138053.67,1,114110.97,Hou,France,Male,0,1,1
967,563,34,6,139810.34,1,152417.79,Benson,France,Female,1,1,1
9485,813,30,1,116416.94,1,85808.22,Boyle,Germany,Male,0,1,1
2714,763,67,9,148564.66,1,87236.4,Poole,Spain,Male,0,1,1
4758,743,36,8,92716.96,1,33693.78,Greece,Spain,Female,1,1,1
9546,721,57,1,0.0,1,195940.96,Marian,Spain,Male,1,1,1
6321,618,32,5,133476.09,1,154843.4,Williamson,Spain,Male,0,1,1
5976,614,44,6,0.0,2,104930.46,Ash,France,Male,0,1,1
3573,697,31,3,108805.42,2,123825.83,Fleming,Germany,Male,0,1,1
5300,543,71,1,104308.77,1,25650.04,Bianchi,France,Female,1,1,1
1991,841,41,1,0.0,2,193093.77,Cawker,Spain,Male,0,1,1
1206,780,76,10,121313.88,1,64872.33,Mitchell,France,Male,0,1,1
4972,681,30,2,128393.29,1,180593.45,Cattaneo,Spain,Male,1,1,1
6784,603,31,4,0.0,2,9607.1,Hanson,France,Male,0,1,1
3601,506,57,6,0.0,2,194421.12,Adamson,France,Female,0,1,0
6491,760,34,2,0.0,2,164162.44,Secombe,France,Male,1,0,1
8610,678,40,1,0.0,2,187343.4,Gorbunov,France,Male,1,1,1
9979,774,40,9,93017.47,2,191608.97,P'eng,France,Male,1,0,1
8071,791,31,1,130240.33,1,96546.55,Wilkes,Germany,Male,0,0,1
8578,754,65,1,136186.44,1,121529.59,Woronoff,Germany,Male,1,1,0
7974,592,31,7,124593.23,1,86079.67,Millar,Germany,Male,1,0,1
1626,680,44,3,0.0,2,86935.08,Hu,France,Male,1,0,1
537,639,35,10,128173.9,2,59093.39,Fiorentini,Germany,Male,1,0,1
8767,649,36,6,86607.39,1,19825.09,Trentino,Spain,Female,0,0,1
7971,850,30,6,86449.39,1,188809.23,Ch'eng,France,Male,1,1,1
4213,627,25,4,0.0,1,194313.93,Bischof,Spain,Female,1,1,1
6457,606,31,10,0.0,2,195209.4,Tseng,France,Male,1,0,1
3508,761,36,9,127637.92,1,81062.93,Fallaci,France,Male,1,1,1
8394,769,60,9,148846.39,1,192831.67,K?,Germany,Male,1,0,0
7113,670,35,2,79585.96,1,198802.9,Campbell,Germany,Female,0,1,1
2709,630,21,1,85818.18,1,133102.3,Yuan,Spain,Female,1,1,1
5032,769,34,7,137239.17,1,71379.92,Sal,Germany,Female,1,1,0
6515,563,26,7,0.0,2,6139.74,Porter,Spain,Male,0,0,1
4663,652,58,6,0.0,2,170025.43,Achebe,Spain,Male,0,1,1
4022,772,48,6,108736.52,1,184564.67,Wright,Germany,Female,1,0,0
1855,740,36,4,109044.6,1,94554.74,Kuo,Germany,Female,0,0,0
9426,687,72,4,0.0,2,50267.69,Owens,Spain,Female,1,1,1
2873,439,52,3,96196.24,4,198874.52,Castiglione,Spain,Male,1,0,0
3031,676,20,1,80569.73,1,68621.98,Dellucci,France,Male,0,0,1
1646,506,41,3,57745.76,1,4035.46,Endrizzi,Germany,Female,1,0,1
3418,612,42,10,75497.51,1,149682.78,Chin,France,Female,0,0,1
3477,746,30,1,112666.67,1,11710.4,Iqbal,Spain,Male,0,0,0
9553,664,41,5,0.0,1,152054.33,Scott,France,Female,1,1,1
1793,686,41,7,102749.72,1,194913.86,Barry,Spain,Male,0,1,1
3798,839,51,3,0.0,1,69101.23,Lambert,France,Female,1,1,0
3369,630,67,5,0.0,2,27330.27,Liu,France,Male,1,1,1
7197,561,35,5,0.0,2,59981.62,Wallace,France,Female,1,0,1
9642,680,34,9,0.0,2,95686.6,Fedorov,France,Male,1,1,1
5110,710,28,6,0.0,1,48426.98,Abazu,Spain,Female,1,0,1
6025,698,27,6,125427.37,2,27654.44,Howells,Spain,Male,0,0,1
8796,651,38,2,0.0,3,67029.82,Walker,Spain,Male,1,0,0
9295,713,36,8,133889.35,1,143265.65,Sidorova,France,Male,1,1,1
127,549,52,1,0.0,1,8636.05,MacDonald,France,Female,0,1,0
5960,719,33,7,0.0,2,20016.59,Chiang,Spain,Female,1,0,1
3877,565,31,2,89558.39,2,4441.54,Ginikanwa,Germany,Male,1,1,1
4452,578,34,4,175111.11,1,74858.3,Olisaemeka,France,Male,1,1,1
7148,724,36,1,0.0,2,52462.25,Morley,Spain,Male,1,0,1
3532,408,84,8,87873.39,1,188484.52,Hickey,France,Female,0,0,0
828,758,56,1,0.0,2,10643.38,Huang,Spain,Male,1,1,1
7791,674,22,3,0.0,1,173940.59,Kang,France,Male,1,1,1
985,773,25,1,124532.78,2,11723.57,Pan,France,Male,0,1,1
7784,437,43,6,0.0,1,148330.97,Tate,France,Female,1,0,0
2444,560,57,0,0.0,2,116781.71,Johnston,France,Male,0,1,1
8555,603,24,3,0.0,1,198826.03,Chandler,France,Female,1,1,0
346,840,43,7,0.0,2,90908.95,Brown,France,Female,1,0,1
815,700,26,2,0.0,2,50051.42,Black,France,Female,0,0,1
6167,773,64,2,145578.28,1,186172.85,Kodilinyechukwu,France,Male,0,1,1
5780,684,40,2,70291.02,1,115468.84,Kruglov,Spain,Male,1,1,0
2117,701,44,7,0.0,2,23425.78,Ibeabuchi,France,Male,1,0,1
794,743,34,1,131736.88,1,108543.21,Munro,Germany,Female,1,1,1
6899,575,41,2,100062.39,1,126307.25,Doherty,Spain,Male,0,0,1
2675,804,25,7,108396.67,1,128276.95,Odinakachukwu,France,Male,1,0,1
95,730,42,4,0.0,2,85982.47,Capon,Spain,Male,0,1,1
4226,648,36,8,146943.38,2,130041.45,Wilding,Spain,Male,1,1,1
3757,755,31,5,0.0,2,194660.78,Fomina,France,Male,0,1,1
2892,613,30,5,131563.88,2,170638.98,Nixon,Germany,Female,1,0,1
2372,730,22,9,65763.57,1,145792.01,Kemp,France,Female,1,1,1
9389,679,39,5,0.0,2,100060.54,Nagy,Spain,Male,1,1,1
3229,583,29,10,0.0,2,111285.85,Onyinyechukwuka,France,Female,1,1,1
7864,746,47,8,142382.03,1,62086.62,Beluchi,France,Male,1,1,1
6360,650,45,9,152367.21,3,150835.21,Hughes,Germany,Female,1,0,0
9197,794,37,9,0.0,2,68008.85,Tsui,Spain,Female,1,0,1
7327,600,49,7,90218.9,1,91347.76,Azubuike,France,Male,1,0,1
6029,646,50,5,142644.64,2,142208.5,Sun,Spain,Female,1,1,0
1866,760,32,7,0.0,2,105969.05,Christmas,France,Female,1,1,1
4613,748,49,7,29602.08,1,163550.58,Bellucci,France,Female,0,0,0
2646,755,23,5,84284.48,2,62851.6,Connely,France,Male,1,1,1
2244,756,38,6,119208.85,1,169763.89,Paterson,Spain,Male,1,0,0
5374,776,30,6,0.0,2,63908.86,H?,Spain,Male,0,1,1
2337,640,33,7,154575.76,1,25722.28,He,France,Male,1,0,0
951,635,48,8,130796.33,2,43250.3,Bird,France,Female,1,1,1
1121,848,31,4,90018.45,2,193132.98,Stanley,Germany,Male,1,0,1
2205,509,31,3,0.0,2,15360.91,Innes,France,Male,1,0,1
420,605,28,6,0.0,2,159508.52,De Salis,France,Female,0,0,1
923,555,51,5,0.0,3,189122.89,Yeates,France,Male,1,0,0
8670,540,39,2,0.0,2,81995.92,Bruno,Spain,Male,1,0,1
5409,682,54,0,83102.72,2,54132.93,P'an,Spain,Female,1,1,1
5789,602,42,10,0.0,2,169921.11,Roberts,France,Female,0,0,0
5743,832,61,2,0.0,1,127804.66,Yevseyev,France,Male,0,1,0
7668,797,29,1,0.0,1,149991.32,Douglas,France,Male,0,1,1
5568,676,28,1,69459.05,2,128461.29,Ch'in,Germany,Male,1,1,1
8136,710,24,7,103099.17,2,173276.62,Chukwufumnanya,Germany,Female,1,0,1
1203,529,22,5,0.0,1,151169.83,Alekseyeva,France,Male,1,0,1
5766,520,30,3,143396.54,2,898.51,Sokolov,France,Male,1,1,1
8390,743,25,6,0.0,2,129740.11,Sergeyeva,Spain,Male,1,0,1
1971,666,41,10,141162.08,1,50908.48,Hancock,France,Female,1,0,1
4019,715,32,3,104857.19,2,114149.8,Hsiao,Germany,Female,1,0,1
3688,668,32,2,0.0,2,40652.33,Labrador,France,Female,1,1,1
1998,672,34,1,142151.75,2,168753.34,Mbanefo,France,Female,1,1,1
4034,632,48,6,126066.26,1,64345.61,Hagins,Germany,Male,1,0,0
1249,689,28,3,0.0,2,192449.02,Conti,Spain,Female,1,1,1
2193,845,33,8,164385.53,1,150664.97,Jamieson,France,Male,1,0,1
2713,565,32,9,68067.24,1,143287.58,Brown,Germany,Female,1,0,1
2191,700,59,5,137648.41,1,142977.05,Okwudilichukwu,Germany,Female,1,0,0
4671,637,41,2,138014.4,2,140298.24,Graham,Germany,Male,1,0,1
5143,719,48,5,0.0,2,78563.66,Bradshaw,Spain,Female,0,0,1
5985,662,41,4,0.0,2,126551.48,Yu,France,Female,1,0,1
6566,663,33,2,0.0,2,153295.0,T'ao,France,Female,1,0,1
7805,684,59,9,122471.09,1,15807.07,Davis,Germany,Male,0,1,1
6944,719,40,4,128389.12,1,176091.31,MacDonnell,Spain,Male,1,1,1
2137,727,18,4,133550.67,1,46941.41,Bellucci,France,Male,1,1,1
1066,512,36,4,152169.12,2,38629.3,Davison,France,Male,0,0,0
601,601,43,8,0.0,3,110916.15,Hudson,France,Female,0,1,0
4228,633,36,6,125130.28,1,125961.48,Yevseyev,France,Female,0,0,1
7578,615,43,3,86920.86,1,150048.37,Paterson,Germany,Male,1,1,1
78,678,32,9,0.0,1,148210.64,Read,France,Female,1,1,1
7547,697,42,10,0.0,2,61312.15,Sousa,France,Female,1,0,1
2899,696,52,6,139781.06,1,27445.4,Tien,France,Male,1,0,0
4821,484,32,3,0.0,2,139390.99,Fanucci,France,Female,1,1,1
9303,744,36,10,0.0,2,182867.84,Mironov,France,Male,1,1,1
6414,739,20,4,133800.98,1,150245.81,Mahmood,France,Female,0,1,1
9065,521,49,2,127948.57,1,182765.14,Williams,Germany,Female,1,1,1
8008,647,41,4,138937.35,1,101617.64,Manfrin,France,Male,1,1,0
5469,591,45,5,0.0,2,155492.87,Chidozie,France,Male,1,1,1
5952,721,41,7,0.0,2,61018.85,Ahmed,France,Male,0,1,1
3392,570,46,3,0.0,2,820.46,Norris,France,Female,0,0,1
5416,850,28,1,105245.34,1,74780.13,Pisani,France,Female,0,1,1
2561,650,30,6,0.0,1,67997.13,Long,Spain,Female,0,0,0
8163,621,27,4,137003.68,1,21254.06,Fleming,France,Male,1,0,1
2636,592,27,4,0.0,2,183569.25,Witt,France,Female,1,1,1
5257,713,48,1,163760.82,1,157381.14,Udinesi,Spain,Female,0,0,0
3531,453,42,5,0.0,3,83008.49,Coates,Spain,Female,1,0,0
8568,699,30,9,0.0,1,108162.13,Alexeieva,France,Male,1,1,1
1909,605,48,6,0.0,2,40062.99,Ledford,Spain,Female,1,1,1
236,763,42,6,100160.75,1,33462.94,Dumetochukwu,Germany,Male,1,0,0
1605,718,31,1,152663.77,1,17128.64,Milanesi,France,Female,0,1,1
7985,464,46,6,161798.53,1,182944.47,Yeh,France,Male,1,0,1
3491,453,29,6,0.0,1,198376.02,Sagese,France,Male,0,0,0
1995,705,49,7,0.0,1,63405.2,Rowe,France,Female,1,0,0
2825,628,32,9,149136.31,2,16402.11,Hurst,France,Male,1,1,1
9286,551,48,5,95679.29,1,94978.1,Ham,Spain,Female,0,0,1
1343,652,71,4,0.0,1,120107.1,Avdeeva,Spain,Male,1,1,1
8513,612,39,5,170288.38,1,59601.15,Kelly,Spain,Male,1,1,1
1620,656,18,10,151762.74,1,127014.32,McDonald,France,Male,0,1,1
5288,635,38,1,0.0,2,90605.05,Bruno,Spain,Female,1,0,1
2061,737,38,6,146282.79,2,198516.2,Cattaneo,Spain,Male,1,0,1
9956,714,29,4,0.0,2,37605.9,Kashiwagi,Spain,Male,1,1,1
2220,631,34,6,125227.82,2,128247.03,Dufresne,Germany,Female,0,1,1
6039,624,27,7,104848.68,1,167387.36,Pollard,Germany,Female,1,1,1
261,732,42,9,108748.08,2,65323.11,Ifeajuna,Germany,Male,1,1,1
9366,802,29,9,127414.55,1,134459.12,Genovese,France,Male,1,1,1
9094,527,31,4,0.0,1,169361.89,Nixon,France,Male,1,0,1
3745,647,37,3,116509.99,1,149517.71,Su,Germany,Male,1,1,0
2027,451,23,9,0.0,2,48021.71,Rossi,Spain,Female,0,1,1
6989,764,44,1,0.0,2,11467.38,Hayes,France,Female,1,1,1
4235,559,42,7,0.0,2,190040.29,Allsop,France,Female,1,1,1
1918,428,40,3,129248.11,2,72876.43,Barclay,Germany,Female,1,0,0
1829,547,31,9,0.0,2,99294.22,Patterson,Spain,Female,0,0,1
6234,850,34,2,72079.71,1,115767.93,Bolton,France,Male,1,1,1
9333,710,62,9,148214.36,1,48571.14,Cardell,Germany,Female,1,0,0
6284,726,37,2,132057.92,2,34743.98,Forster,France,Male,1,0,1
4209,447,44,5,89188.83,1,75408.24,Pan,France,Female,1,1,1
225,671,45,6,99564.22,1,108872.45,Poole,Germany,Male,1,1,0
8916,606,36,1,155655.46,1,192387.51,Nnaife,France,Male,1,1,0
6470,615,23,4,0.0,2,196476.19,Ku,France,Female,1,0,1
9414,751,44,10,0.0,2,170634.49,Onwuemelie,France,Female,1,0,1
847,714,21,6,86402.52,2,27330.59,Averyanov,Germany,Male,0,0,1
4290,731,37,1,128932.4,1,180712.52,Chang,Spain,Female,1,1,1
5561,564,35,4,0.0,1,158937.55,Gleeson,France,Male,1,0,1
2552,537,53,3,0.0,1,91406.62,Hsieh,France,Female,1,1,1
118,506,41,1,0.0,2,31766.3,Duncan,France,Female,1,0,1
8838,664,46,2,0.0,1,177423.02,Steigrad,France,Male,1,1,0
5967,508,43,9,0.0,1,103726.71,Moss,France,Female,1,0,1
8196,577,59,7,111396.97,1,191070.01,Pirogov,Germany,Female,0,1,1
8660,730,25,5,167385.81,1,56307.51,Sutherland,Spain,Male,1,1,1
7490,600,26,6,108909.12,1,82547.01,Scott,France,Female,1,0,1
6,645,44,8,113755.78,2,149756.71,Chu,Spain,Male,1,0,0
5343,807,47,1,171937.27,1,65636.92,Pedder,Germany,Male,1,1,1
9112,633,40,5,86172.81,2,117279.49,Thomas,Germany,Male,1,1,1
4325,489,34,5,0.0,1,43540.59,Alexeeva,France,Male,0,0,1
1064,812,34,5,103818.43,1,166038.27,Capon,France,Male,1,1,1
2591,848,22,7,120811.89,1,185510.34,Okwudiliolisa,Spain,Male,1,1,1
8435,512,41,7,122403.24,1,37439.9,Forbes,Germany,Male,0,1,0
3736,447,32,10,0.0,1,151815.76,Micklem,France,Female,1,1,1
3518,771,18,1,0.0,2,41542.95,Burgess,Spain,Male,0,0,1
6987,627,48,1,132759.8,1,78899.22,Knorr,Spain,Male,1,0,1
6768,608,48,7,75801.74,1,125762.95,Piccio,Spain,Male,1,0,1
5623,670,38,10,89416.99,1,144275.39,Vincent,France,Male,0,0,1
1606,636,31,9,80844.69,2,74641.9,Romano,Germany,Female,1,1,1
1734,614,32,7,99462.8,2,51117.06,Docherty,Germany,Male,1,1,1
9342,654,29,7,0.0,2,149184.15,Findlay,France,Male,1,1,1
3813,625,40,7,141267.67,1,177397.49,Onuoha,France,Female,0,1,1
9625,350,40,0,111098.85,1,172321.21,Maslow,France,Female,1,1,0
1762,662,36,4,166909.2,2,138871.12,Olsen,France,Female,1,0,0
5402,654,47,10,0.0,2,170481.98,Clements,France,Male,1,0,1
2740,625,45,7,137555.44,1,124607.7,Younger,France,Male,0,0,1
2473,686,38,6,149238.97,1,97825.23,Morley,France,Male,1,1,1
6739,573,35,9,134498.54,2,119924.8,Christie,Germany,Male,1,1,1
6892,754,48,7,141819.02,1,93550.53,Fan,Germany,Female,1,0,0
7944,532,42,1,159024.71,1,100982.93,Gallo,France,Male,1,0,0
4207,604,47,8,62094.71,3,9308.1,Kazantseva,France,Female,0,0,0
6372,602,34,5,0.0,2,77414.45,Lin,France,Male,1,1,1
233,512,37,1,0.0,2,156105.03,Sergeyev,France,Female,0,1,1
8259,590,41,1,89086.31,1,24499.97,Zakharov,France,Male,1,0,1
7562,635,41,4,103544.88,2,193746.55,Yuan,France,Male,1,0,1
6169,579,26,10,162482.76,1,18458.2,Enyinnaya,France,Female,1,1,1
3597,643,36,0,148159.71,1,55835.66,Cooper,France,Male,0,0,1
6289,689,40,8,160272.27,1,49656.24,Moss,France,Male,1,0,1
4633,753,43,5,0.0,2,109881.71,Fedorova,France,Female,1,0,1
126,432,42,9,152603.45,1,110265.24,Fuller,France,Male,1,0,0
7642,797,31,9,0.0,2,24748.89,Moore,France,Male,1,1,1
6230,777,36,7,0.0,1,106472.34,Hou,France,Male,1,0,1
1297,653,55,2,70263.83,1,62347.71,Coffee,Spain,Male,0,1,1
1977,598,38,6,0.0,2,173783.38,Nwankwo,Spain,Female,0,0,1
9481,593,33,0,95927.04,1,199478.05,Mills,France,Female,1,0,1
9582,850,28,9,0.0,2,164864.67,Glover,France,Female,1,1,1
5751,747,37,9,135776.36,3,85470.45,Woronoff,Germany,Male,1,0,0
8153,654,36,2,0.0,2,146652.11,Ch'in,Spain,Female,1,1,1
3087,716,22,8,0.0,2,92606.98,Walker,France,Female,1,1,1
9277,435,54,3,0.0,1,156910.46,Griffin,France,Male,1,0,0
6883,586,32,1,0.0,2,31635.99,Marsden,France,Male,0,0,1
9306,662,39,5,139562.05,2,61636.22,Su,France,Female,1,0,1
7674,750,37,2,113817.06,1,88333.74,Romani,Spain,Female,0,0,1
3346,658,31,7,123974.96,1,102153.75,Heller,France,Female,1,0,1
8173,759,31,8,0.0,2,99086.74,Chia,Spain,Male,1,1,1
9422,613,34,5,144094.2,1,44510.26,Bryan,France,Male,1,0,1
5871,632,43,2,100013.51,1,24275.32,Wang,France,Male,1,0,1
6507,585,56,1,128472.8,1,186476.91,Clarke,Spain,Female,1,0,0
2798,652,27,2,166527.88,2,146007.7,Hale,Germany,Male,0,1,1
919,784,35,3,0.0,2,81483.64,Olejuru,Spain,Male,0,0,1
1647,570,50,5,129293.74,1,177805.44,Brown,Germany,Female,1,0,0
5123,655,27,2,131691.33,1,49480.66,MacDonald,France,Male,1,0,1
5127,654,54,5,0.0,2,47139.06,Lewis,Spain,Female,0,1,1
4622,567,43,2,115643.58,2,174606.35,Liang,Spain,Male,0,0,1
6810,684,26,5,87098.91,1,106095.82,Birdsall,France,Female,0,0,1
365,640,68,9,0.0,2,199493.38,Madukaego,France,Male,1,1,1
2126,544,45,6,0.0,2,151401.33,Johnston,France,Female,0,1,1
8151,760,29,5,103607.24,2,86334.64,Stevenson,Germany,Male,0,1,1
8718,443,44,2,0.0,1,159165.7,Ch'iu,France,Male,1,0,1
56,619,43,1,125211.92,1,113410.49,Phillipps,France,Male,1,1,1
639,744,43,10,147832.15,1,24234.11,McIntyre,France,Female,0,1,1
303,687,35,8,0.0,2,10334.05,Calabrese,France,Male,1,0,1
5812,537,38,6,141786.78,1,147797.54,Baker,Spain,Female,0,1,1
1277,635,37,5,113488.68,1,95611.74,Kapustin,Germany,Male,1,0,0
4433,621,33,4,0.0,2,40299.23,Nnaemeka,Spain,Male,1,1,1
3645,593,32,3,0.0,2,151978.36,Onyekachi,France,Female,1,1,1
4144,500,45,2,109162.82,1,126145.08,Iheatu,France,Male,1,1,1
2879,487,36,1,140137.15,1,194073.33,Herrera,Spain,Female,1,0,1
6494,661,35,9,100107.99,1,83949.68,Lucciano,France,Male,1,0,1
5241,597,24,1,103219.47,1,60420.07,Pirozzi,France,Female,1,0,1
9409,640,55,10,132436.34,1,978.66,Graham,France,Male,1,0,1
6938,589,50,4,0.0,2,182076.97,Clapp,France,Female,0,1,1
7241,600,32,7,98877.95,1,132973.21,Okonkwo,France,Female,1,0,1
2594,692,53,7,150926.99,2,119817.19,Tseng,Germany,Male,0,0,1
2394,850,28,4,147972.19,1,60708.72,Dawson,Germany,Male,1,0,0
524,696,32,8,101160.99,1,115916.55,Humphreys,Germany,Male,1,1,1
6377,700,46,5,95872.86,1,98273.01,Greco,France,Male,1,0,0
